"Laceration of flexor muscle, fascia and tendon of other finger at wrist and hand level, sequela",S661
"Laceration of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, initial encounter",S661
"Laceration of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, subsequent encounter",S661
"Laceration of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of right index finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of right ring finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of right little finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of right little finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of right little finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of other finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of other finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of other finger at wrist and hand level, sequela",S661
"Other injury of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, initial encounter",S661
"Other injury of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, subsequent encounter",S661
"Other injury of flexor muscle, fascia and tendon of unspecified finger at wrist and hand level, sequela",S661
"Unspecified injury of extensor muscle, fascia and tendon of right thumb at wrist and hand level, initial encounter",S662
"Unspecified injury of extensor muscle, fascia and tendon of right thumb at wrist and hand level, subsequent encounter",S662
"Unspecified injury of extensor muscle, fascia and tendon of right thumb at wrist and hand level, sequela",S662
"Unspecified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",S662
"Unspecified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level, subsequent encounter",S662
"Unspecified injury of extensor muscle, fascia and tendon of left thumb at wrist and hand level, sequela",S662
"Unspecified injury of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level, initial encounter",S662
"Unspecified injury of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level, subsequent encounter",S662
